layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,59,0.00033128624383421755,0.0018904400073236954,0.0021464765885617194,0.009284130897972817,0.0033106300719924846,0.007886563252143743,0.020729340525805287,0.03501862128373413,0.03034812033176416,0.26841722846031174,0.37993440628051733,0.48241028785705564,0.02918107956647868,0.26445067048072796,0.37204526424407935,0.5021684765815735
[16],prelu,32,60,0.00040110523926209003,0.001634165485197957,0.0026129319092132626,0.015278956869040822,0.0023939245936765332,0.0070973174396948635,0.015251602066908915,0.029013041869521996,0.030186157822608882,0.2682068681716917,0.37891842126846287,0.48506722450256345,0.028625999093055642,0.26332104563713055,0.36866562366485567,0.5109393715858459
[16],prelu,32,61,0.0003122361293853172,0.0015418575888397196,0.0020522729756037488,0.013815343300217105,0.002146147574993471,0.004862897786857003,0.013713091708594166,0.026511891740341024,0.03021247655153268,0.2682295525074004,0.3791005969047544,0.48459683656692504,0.02856189206242556,0.2632757735252379,0.3683048844337461,0.5118920683860779
[16],prelu,32,62,0.00014736531752866517,0.0009058957079884905,0.0009341066259685132,0.010480408546173487,0.0023970859875771756,0.006714167779345693,0.01522905287168368,0.03047367676807773,0.030365904271602538,0.26878447294235214,0.38010713338851904,0.4819112062454224,0.02891745597124094,0.26512311816215495,0.37061655521392795,0.505687415599823
[16],prelu,32,63,0.0002867203825945471,0.0013184099758645834,0.0018558826090320916,0.01120423730723463,0.0031332108800859806,0.008192416536687236,0.019631154662084926,0.03428545801494591,0.0301302328705787,0.2681331646442412,0.3786305809020994,0.4859218955039978,0.029125024974346082,0.26411298036575304,0.3717944097518918,0.5027514815330505
[16],prelu,32,64,0.00036042715408455547,0.001660796767982495,0.0023329416992600837,0.010816150419511714,0.00208044091300408,0.005937704419051598,0.013262239683113963,0.027588577108449214,0.03001102253794662,0.26793539285659773,0.3778789043426511,0.4879725813865662,0.028500353693962022,0.2617063558101652,0.36795518875122046,0.5127346992492676
[16],prelu,32,65,0.00027471921432361884,0.0014483606645858383,0.001739000939729059,0.006913443564713752,0.0020602218117642523,0.005002498965606013,0.01319729472506654,0.027863332538265822,0.03012102261185638,0.2680398845672606,0.3785867285728452,0.48610055446624756,0.028422956317663138,0.26206371903419473,0.3674718689918516,0.5139976382255554
[16],prelu,32,66,0.0001569668299456111,0.0015632618992009355,0.0009762476363226964,0.00946805058082424,0.001984541402642871,0.005708381944940261,0.012757085432152739,0.030920888592757906,0.03025700882077212,0.26836116671562177,0.3794647121429441,0.48367626667022706,0.02849984809756272,0.26368010044097884,0.3679910945892332,0.5124553322792054
[16],prelu,32,67,0.0002794404032855849,0.0012352216200437257,0.0017924383850365902,0.009863625607181537,0.003374340088308787,0.00779392455490221,0.02108255768067406,0.035139021811244224,0.030207900255918442,0.26829686164855937,0.3791782379150388,0.4844555616378784,0.02912697225809092,0.2635158705711363,0.37178495407104467,0.502886962890625
[16],prelu,32,68,0.000258790373880425,0.001600418004699933,0.001703566534054795,0.011477484151335142,0.0026403745513049683,0.010175469907635619,0.01667333769087459,0.030575842110233804,0.03026782080531114,0.2683940863609312,0.37955881118774387,0.4833928942680359,0.02896486178040496,0.2671956932544706,0.370912764072418,0.5050109386444092
[16],prelu,32,69,0.0003350807165626646,0.0011176317973206648,0.002208762712575179,0.012521574744609694,0.003299729384100313,0.008885631418856897,0.020653109657499457,0.03423206822234805,0.03036389037966722,0.26865285158157326,0.3801797103881833,0.48168832063674927,0.02902776494622224,0.26398406624793985,0.3711981081962583,0.5044541120529175
[16],prelu,32,70,0.00025676734431022034,0.0013315961349744557,0.0017182125049690908,0.012854677907718357,0.0017046119205126812,0.006435384346160129,0.010939682845475007,0.027106016813927363,0.030357431620359383,0.268418297767639,0.3801564145088193,0.4817399621009827,0.028521877527236877,0.2627865457534788,0.36826425075530983,0.5117915034294128
[16],prelu,32,71,9.68342809267483e-05,0.001249881598939503,0.0006572374169320009,0.011210735964680056,0.00232124737967814,0.007472532035312629,0.01474523461675591,0.03357065448619152,0.030121718645095757,0.2679713058471678,0.3786787891387937,0.4857830166816711,0.02904144108295434,0.2663128566741942,0.37152010917663547,0.5030823111534118
[16],prelu,32,72,0.00037112085949473576,0.0018889593519779634,0.0024048318504047675,0.012063231628552199,0.0018760968961866813,0.00597904324583757,0.012014850592087949,0.03173914524813218,0.030088110566139144,0.2678965187072752,0.37846223831176734,0.48636962175369264,0.028613606840372018,0.2640949237346647,0.3688323497772214,0.510130763053894
[16],prelu,32,73,0.0001898799719389894,0.0008397937048646297,0.0012084303533938386,0.009401880078243172,0.0017587778631038618,0.004730342988447793,0.011236734653668146,0.02727439143941953,0.030149732977151823,0.26809326767921426,0.3788704347610471,0.4852943539619446,0.02900902301073068,0.26773296117782575,0.3714141583442686,0.5034332275390625
[16],prelu,32,74,0.00035703114571315124,0.001967268459792685,0.002281506087345207,0.009671428324230532,0.00196152645298177,0.007622285584589124,0.012570747830795198,0.034524805242678994,0.03009128943085664,0.26817905187606794,0.37850380182266213,0.48629590272903445,0.028660798072814898,0.26440170764923077,0.36913094758987397,0.50922532081604
[16],prelu,32,75,0.00034240209886452264,0.0014886058983003352,0.0022185547512921762,0.011819477911184751,0.0021111013350647106,0.0057026844819000454,0.0134837464792404,0.03111008950835542,0.03029202505946154,0.26857061862945536,0.3797792243957517,0.48279218673706054,0.02871428936719888,0.26474425435066207,0.3694728040695188,0.5085599780082702
[16],prelu,32,76,0.00033259189811883714,0.0015115189539152152,0.002116001703878931,0.007969722816573184,0.0018417130694701133,0.0049405461860352684,0.011828865606568423,0.028837269870547584,0.03025673747062676,0.2686196815967558,0.3795691823959348,0.483422315120697,0.028376804441213523,0.2630394172668455,0.3673263645172117,0.5142414689064025
[16],prelu,32,77,0.00015736584691512217,0.0012453305150725885,0.0009488115100065084,0.008718666577069803,0.0018381999153892136,0.00493030971107865,0.011808070725474646,0.028685081218900222,0.03027665689587586,0.26822655558586106,0.3797097802162168,0.48302010297775266,0.028404142409563,0.26238884210586527,0.3675174164772031,0.5137470841407776
[16],prelu,32,78,0.0003301853418207844,0.001578125591940287,0.002101417414835241,0.007987348971255892,0.0017737954273611863,0.004005548028155156,0.011388436337729617,0.028657107897354258,0.030261395573615978,0.2684234869480131,0.3796211028099058,0.4832805752754211,0.02848813802003856,0.2641165673732756,0.36808702468872045,0.5122118115425109
[16],prelu,32,79,0.00013935174659506684,0.001243924994257154,0.0008206767099274467,0.010658158615569614,0.0018806145783550414,0.006651006989374433,0.01206024484633249,0.031480235038151144,0.030320359468460022,0.26866561174392684,0.3800029349327085,0.4821921348571777,0.028592886775731942,0.26370682954788194,0.36875610351562477,0.5103456616401673
[16],prelu,32,80,0.00035518377592627713,0.0017862404560220208,0.00224569373400015,0.010721172510961875,0.0019670281062836364,0.003429453203904987,0.01261457677446297,0.027319326677690842,0.030203004330396584,0.2679299283027647,0.3792651414871213,0.4842108726501465,0.028519694656133583,0.26421243667602523,0.36825625419616675,0.5119099855422974
[16],prelu,32,81,0.00019907026369383167,0.001316900247679914,0.0013295070342727114,0.012464100876170298,0.001967259095004223,0.00654933565619242,0.012583637265362088,0.03148481805580898,0.030190145373344357,0.2682429349422454,0.3791779947280881,0.4844074845314026,0.028645638227462678,0.26472753167152385,0.36909286737441993,0.5094881296157837
[16],prelu,32,82,0.0002713397643526926,0.0016472242998595466,0.0017596488687639513,0.011369410713105271,0.001989058441098762,0.007403699121146419,0.01277424198852347,0.028398507749042543,0.030092985033988877,0.2684267878532408,0.37857392549514746,0.48607181310653685,0.02828637510538094,0.26253011584281905,0.3667509341239926,0.515847384929657
[16],prelu,32,83,6.996934790447072e-05,0.0006736100272994942,0.00043452420539109415,0.010161180777158368,0.0021737058793877056,0.0068375303920181615,0.013894103546381842,0.031925835084060494,0.030318542271852423,0.2685224175453184,0.3800285911560056,0.4821287035942078,0.02860103040933602,0.26360661149024944,0.3687988185882566,0.510335111618042
